timestamp,benefits,employee_count,position,level,experience,lang_tool,salary_currency,salary,gender_Female,gender_Lgbt,gender_Male,gender_Unknownm,location_Abroad,location_Turkey,work_arrangement_Hybrid,work_arrangement_Office,work_arrangement_Remote
2023-01-31 23:28:01,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",1.000-5.000,1,1,3-5 Years,Java and related frameworks,TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:28:42,Meal card,151-300,1,2,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:33:31,"Leaandon certain days, Medical leave",1-50,1,2,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, PHP, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",EUR,27500.0,0,0,1,0,1,0,0,0,1
2023-01-31 23:34:16,"Meal card, Gym membership/discount, Supplementary health insurance, Leaandon certain days, Life insurance",1.000-5.000,1,2,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Swift, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:40:21,"Meal card, Education funds, Supplementary health insurance, Life insurance",301-600,1,1,1-3 Years,C# / .NET Framework,TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:40:37,"Meal card, Gift vouchers on special occasions, Food aid",10000 and Higher,1,1,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:42:54,"Meal card, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days",5.000-10.000,1,1,3-5 Years,"Golang, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Kubernetes",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:43:07,"Meal card, Gift vouchers on special occasions, Education funds, Supplementary health insurance, Retirement planning services",1-50,1,1,3-5 Years,C# / .NET Framework,TRY,19000.0,1,0,0,0,0,1,1,0,0
2023-01-31 23:45:06,"Meal card, Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Company telephone, Supplementary health insurance",1.000-5.000,1,0,1-3 Years,"SQL, Adobe CC tools",TRY,12500.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:47:33,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Leaandon certain days, Retirement planning services",51-150,1,1,3-5 Years,"PHP, SQL, NoSQL, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",EUR,22500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:49:48,"Meal card, Leaandon certain days",151-300,1,0,1-3 Years,C# / .NET Framework,TRY,16500.0,0,0,1,0,0,1,0,0,1
2023-01-31 23:51:11,"Supplementary health insurance, Life insurance",151-300,1,1,3-5 Years,"Java and related frameworks, Cloud tools ( AWS, Azure, GCP etc), Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",GBP,33500.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:54:05,Meal card,1-50,1,0,0-1 Years,Java and related frameworks,TRY,9254.0,0,0,1,0,0,1,1,0,0
2023-01-31 23:54:28,Unknown,1-50,1,0,1-3 Years,PHP,TRY,9254.0,1,0,0,0,0,1,0,0,1
2023-01-31 23:57:13,"Meal card, Supplementary health insurance",301-600,1,2,12 Years and Older,"Java and related frameworks, Kotlin",TRY,77500.0,0,0,1,0,0,1,0,1,0
2023-01-31 23:59:58,"Road/fuel assistance, Supplementary health insurance",601-1.000,1,0,1-3 Years,C# / .NET Framework,TRY,22500.0,0,0,1,0,0,1,1,0,0
2023-02-01 00:04:59,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance",51-150,1,0,0-1 Years,Java and related frameworks,TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:06:38,"Meal card, Employee stock options, Leaandon certain days",1-50,1,0,1-3 Years,"Java and related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, DevOps tools",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:09:03,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance",51-150,1,1,3-5 Years,"Java and related frameworks, SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",EUR,33500.0,0,0,1,0,0,1,1,0,0
2023-02-01 00:10:52,"Meal card, Supplementary health insurance, Employee stock options, Leaandon certain days",301-600,1,0,1-3 Years,"Golang, Cloud tools ( AWS, Azure, GCP etc)",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:11:09,"Meal card, Supplementary health insurance",1.000-5.000,1,2,9-12 Years,"C# / .NET Framework, SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 00:12:40,"Meal card, Road/fuel assistance, Gift vouchers on special occasions",1.000-5.000,1,0,1-3 Years,Java and related frameworks,TRY,16500.0,0,0,1,0,0,1,1,0,0
2023-02-01 00:13:07,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance",51-150,1,0,1-3 Years,"Java and related frameworks, Linux",TRY,19000.0,0,0,1,0,0,1,1,0,0
2023-02-01 00:23:26,"Meal card, Supplementary health insurance, Medical leave",51-150,1,1,1-3 Years,Java and related frameworks,TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:24:46,Unknown,601-1.000,1,1,5-9 Years,"Java and related frameworks, SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,41000.0,0,0,1,0,0,1,0,1,0
2023-02-01 00:25:54,"Meal card, Education funds, Supplementary health insurance, Medical leave",301-600,1,1,1-3 Years,"Java and related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:30:24,"Meal card, Road/fuel assistance, Supplementary health insurance",51-150,1,1,1-3 Years,"C# / .NET Framework, Golang, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, Docker / containerd / Hyper-V / LXC / Podman",TRY,19000.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:31:11,"Meal card, Supplementary health insurance, Leaandon certain days",5.000-10.000,1,2,5-9 Years,"C# / .NET Framework, Java and related frameworks, SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,62500.0,0,0,0,1,0,1,0,0,1
2023-02-01 00:32:12,Unknown,1-50,1,2,9-12 Years,Java and related frameworks,TRY,62500.0,0,0,1,0,0,1,1,0,0
2023-02-01 00:36:12,"Meal card, Supplementary health insurance",151-300,1,1,1-3 Years,SQL,TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:36:55,"Meal card, Supplementary health insurance",1.000-5.000,1,0,1-3 Years,"C# / .NET Framework, SQL, DevOps tools",TRY,22500.0,1,0,0,0,0,1,0,0,1
2023-02-01 00:37:54,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance",51-150,1,0,0-1 Years,Java and related frameworks,TRY,12500.0,1,0,0,0,0,1,1,0,0
2023-02-01 00:38:24,"Meal card, Road/fuel assistance, Gym membership/discount, Supplementary health insurance, Medical leave",1.000-5.000,1,1,1-3 Years,Javascript / Typescript and  related frameworks,USD,22500.0,0,0,1,0,1,0,0,0,1
2023-02-01 00:41:42,Meal card,1.000-5.000,1,1,3-5 Years,"Javascript / Typescript and  related frameworks, Python / R, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux, MS Office",TRY,16500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:46:11,Meal card,1-50,1,1,3-5 Years,"C# / .NET Framework, Golang, Docker / containerd / Hyper-V / LXC / Podman",TRY,33500.0,0,0,1,0,1,0,0,0,1
2023-02-01 00:50:43,"Meal card, Supplementary health insurance",1-50,1,0,0-1 Years,Java and related frameworks,TRY,16500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:52:25,"Meal card, Supplementary health insurance, Leaandon certain days",1.000-5.000,1,1,1-3 Years,"Java and related frameworks, SQL",TRY,22500.0,0,0,1,0,0,1,1,0,0
2023-02-01 00:52:47,Meal card,1-50,1,0,1-3 Years,Ruby,TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-02-01 00:53:49,Education funds,1-50,1,0,0-1 Years,"Javascript / Typescript and  related frameworks, PHP",TRY,12500.0,0,0,1,0,0,1,0,1,0
2023-02-01 00:59:57,"Meal card, Road/fuel assistance, Medical leave",1-50,1,0,0-1 Years,"Python / R, Cloud tools ( AWS, Azure, GCP etc), SQL, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:00:09,"Meal card, Supplementary health insurance, Retirement planning services",5.000-10.000,1,1,1-3 Years,"Java and related frameworks, Python / R",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:00:59,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Education funds, Supplementary health insurance, Employee stock options",1-50,1,1,3-5 Years,Rust,USD,41000.0,0,0,1,0,0,1,0,1,0
2023-02-01 01:01:33,"Meal card, Supplementary health insurance, Leaandon certain days",10000 and Higher,1,1,3-5 Years,C# / .NET Framework,TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-02-01 01:01:50,"Meal card, Supplementary health insurance",1-50,1,1,1-3 Years,Java and related frameworks,TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:01:59,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days, Life insurance, Retirement planning services, Unemployment insurance, Medical leave",1.000-5.000,1,1,1-3 Years,Java and related frameworks,TRY,27500.0,0,0,1,0,0,1,1,0,0
2023-02-01 01:07:21,"Meal card, Road/fuel assistance, Supplementary health insurance, Disability insurance",1-50,1,2,5-9 Years,C# / .NET Framework,TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:12:12,"Meal card, Supplementary health insurance, Leaandon certain days",151-300,1,1,1-3 Years,"Java and related frameworks, SQL, DevOps tools",TRY,27500.0,1,0,0,0,0,1,0,0,1
2023-02-01 01:12:12,"Meal card, Life insurance",301-600,1,1,1-3 Years,C# / .NET Framework,TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:13:29,"Meal card, Road/fuel assistance, Supplementary health insurance",1-50,1,0,0-1 Years,Java and related frameworks,TRY,16500.0,1,0,0,0,0,1,1,0,0
2023-02-01 01:16:08,"Meal card, Food aid",1.000-5.000,1,2,5-9 Years,"C# / .NET Framework, SQL, NoSQL, Docker / containerd / Hyper-V / LXC / Podman",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:20:02,"Meal card, Education funds, Supplementary health insurance",1.000-5.000,1,1,3-5 Years,"Java and related frameworks, SQL, NoSQL, DevOps tools, Kubernetes",TRY,50000.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:25:34,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",51-150,1,0,1-3 Years,"Java and related frameworks, SQL, NoSQL",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:26:09,"Meal card, Supplementary health insurance, Leaandon certain days",1-50,1,1,3-5 Years,Java and related frameworks,TRY,41000.0,0,0,1,0,0,1,1,0,0
2023-02-01 01:26:25,"Meal card, Supplementary health insurance, Employee stock options",51-150,1,2,3-5 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc)",TRY,33500.0,1,0,0,0,0,1,0,0,1
2023-02-01 01:31:02,"Meal card, Employee stock options, Life insurance",151-300,1,1,1-3 Years,"Python / R, Cloud tools ( AWS, Azure, GCP etc)",TRY,16500.0,0,0,1,0,0,1,0,0,1
2023-02-01 01:39:29,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Leaandon certain days",151-300,1,2,12 Years and Older,Java and related frameworks,TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 01:40:15,"Road/fuel assistance, Supplementary health insurance, Medical leave",601-1.000,1,0,0-1 Years,Golang,USD,33500.0,0,0,1,0,1,0,0,0,1
2023-02-01 01:46:50,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",10000 and Higher,1,0,0-1 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,12500.0,1,0,0,0,0,1,0,0,1
2023-02-01 01:47:09,"Meal card, Road/fuel assistance",1.000-5.000,1,0,1-3 Years,"C# / .NET Framework, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,22500.0,0,0,1,0,0,1,1,0,0
2023-02-01 02:01:03,"Meal card, Unemployment insurance, Workers compensation",1-50,1,2,12 Years and Older,"C# / .NET Framework, Python / R, C, C++, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,62500.0,0,0,1,0,0,1,0,1,0
2023-02-01 02:05:51,Meal card,1-50,1,0,0-1 Years,"C# / .NET Framework, C, C++, SQL",TRY,12500.0,0,0,1,0,0,1,0,1,0
2023-02-01 02:28:49,"Meal card, Supplementary health insurance, Leaandon certain days",51-150,1,0,1-3 Years,Java and related frameworks,TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 02:35:46,Meal card,1-50,1,0,0-1 Years,"Python / R, SQL",TRY,12500.0,0,0,1,0,0,1,0,0,1
2023-02-01 02:35:59,"Meal card, Company telephone, Supplementary health insurance",10000 and Higher,1,1,3-5 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, C, C++, Golang, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 02:41:31,"Meal card, Food aid, Education funds, Supplementary health insurance, Leaandon certain days, Medical leave",1-50,1,1,3-5 Years,"C# / .NET Framework, Cloud tools ( AWS, Azure, GCP etc), SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 02:57:20,"Meal card, Road/fuel assistance, Gym membership/discount, Company telephone, Supplementary health insurance, Leaandon certain days, Life insurance",5.000-10.000,1,1,3-5 Years,"Java and related frameworks, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Kubernetes",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 03:02:22,Unknown,1-50,1,0,1-3 Years,"SQL, DevOps tools, MS Office",TRY,12500.0,1,0,0,0,1,0,0,0,1
2023-02-01 04:40:05,"Meal card, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days, Medical leave",601-1.000,1,2,3-5 Years,"Javascript / Typescript and  related frameworks, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,33500.0,0,0,1,0,0,1,0,0,1
2023-02-01 05:20:08,"Meal card, Life insurance",1-50,1,1,5-9 Years,"Javascript / Typescript and  related frameworks, Golang, SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 05:40:43,"Education funds, Employee stock options, Leaandon certain days, Medical leave",1-50,1,2,12 Years and Older,"PHP, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Linux",TRY,19000.0,0,0,1,0,1,0,0,0,1
2023-02-01 06:20:47,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance, Leaandon certain days",5.000-10.000,1,2,5-9 Years,"Java and related frameworks, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,50000.0,0,0,1,0,0,1,1,0,0
2023-02-01 06:24:26,"Meal card, Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Company telephone, Supplementary health insurance, Employee stock options, Leaandon certain days, Life insurance",51-150,1,1,3-5 Years,"Java and related frameworks, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Kubernetes, Linux",TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-02-01 06:25:30,"Meal card, Supplementary health insurance",1.000-5.000,1,0,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,33500.0,0,0,1,0,0,1,1,0,0
2023-02-01 07:14:01,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Education funds, Supplementary health insurance, Medical leave",10000 and Higher,1,0,1-3 Years,"C# / .NET Framework, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, MS Office",USD,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 07:14:42,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",301-600,1,0,1-3 Years,Java and related frameworks,TRY,27500.0,0,0,1,0,0,1,0,1,0
2023-02-01 07:38:33,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance, Leaandon certain days",1.000-5.000,1,1,3-5 Years,Java and related frameworks,TRY,33500.0,1,0,0,0,0,1,1,0,0
2023-02-01 07:43:20,Meal card,1-50,1,0,0-1 Years,"C# / .NET Framework, Docker / containerd / Hyper-V / LXC / Podman",TRY,6754.0,0,0,1,0,0,1,1,0,0
2023-02-01 07:57:59,"Meal card, Education funds, Supplementary health insurance",601-1.000,1,2,5-9 Years,C# / .NET Framework,TRY,41000.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:13:45,"Meal card, Supplementary health insurance, Leaandon certain days",51-150,1,1,3-5 Years,C# / .NET Framework,TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:22:09,Meal card,1-50,1,0,0-1 Years,Javascript / Typescript and  related frameworks,TRY,12500.0,0,0,1,0,0,1,0,1,0
2023-02-01 08:23:00,"Meal card, Supplementary health insurance",301-600,1,2,1-3 Years,"Java and related frameworks, DevOps tools, No-code / Low-code tools, Linux",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:32:05,"Meal card, Education funds, Supplementary health insurance, Leaandon certain days",1.000-5.000,1,2,5-9 Years,C# / .NET Framework,TRY,62500.0,0,0,1,0,0,1,0,0,1
2023-02-01 08:38:59,Supplementary health insurance,1.000-5.000,1,1,3-5 Years,"Javascript / Typescript and  related frameworks, PHP, Python / R, SQL, No-code / Low-code tools, Linux, MS Office",TRY,22500.0,0,0,1,0,0,1,0,1,0
2023-02-01 08:43:50,"Meal card, Supplementary health insurance",1-50,1,2,12 Years and Older,"PHP, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,22500.0,0,0,1,0,0,1,1,0,0
2023-02-01 08:47:01,Unknown,151-300,1,0,1-3 Years,"Python / R, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,2500.0,0,0,1,0,0,1,1,0,0
2023-02-01 09:02:57,Unknown,601-1.000,1,1,3-5 Years,"Python / R, Golang, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",USD,62500.0,0,0,1,0,1,0,0,0,1
2023-02-01 09:05:23,Meal card,1-50,1,0,0-1 Years,"Javascript / Typescript and  related frameworks, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,9254.0,0,0,1,0,0,1,0,1,0
2023-02-01 09:10:41,"Meal card, Gym membership/discount, Company telephone, Food aid, Education funds, Supplementary health insurance, Employee stock options, Retirement planning services",601-1.000,1,1,5-9 Years,"C# / .NET Framework, Python / R, Cloud tools ( AWS, Azure, GCP etc), DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,33500.0,1,0,0,0,0,1,1,0,0
2023-02-01 09:17:50,"Meal card, Supplementary health insurance",1.000-5.000,1,1,3-5 Years,"C# / .NET Framework, Java and related frameworks, SQL",TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 09:28:28,"Meal card, Supplementary health insurance, Employee stock options, Leaandon certain days",51-150,1,2,5-9 Years,Python / R,TRY,27500.0,0,0,1,0,0,1,0,0,1
2023-02-01 09:28:36,"Meal card, Supplementary health insurance, Leaandon certain days",1-50,1,1,5-9 Years,"C# / .NET Framework, SQL, MS Office",TRY,22500.0,0,0,1,0,0,1,0,0,1
2023-02-01 09:29:06,Unknown,1-50,1,2,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,33500.0,0,0,1,0,0,1,0,1,0
2023-02-01 09:30:18,"Meal card, Road/fuel assistance, Supplementary health insurance",1-50,1,0,0-1 Years,Java and related frameworks,TRY,9254.0,1,0,0,0,0,1,0,1,0
